,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,Session_id,Customer_id,Location,License_id,Session_start_datetime,Session_end_datetime,duration,License_start_date,License_end_date
246,2019-12-11 07:12:58,cart,5713013,1487580008011531230,,coifin,60.32,585117258,48c540b5-4952-42d4-9b78-b89330f4da3f,481892673_336520,"[43.0698, -75.0467]",5713013,2019-12-10 23:53:58,2019-12-11 11:41:58,708.0,2019-10-01 01:00:41,2020-03-01 03:26:31
247,2020-01-01 12:14:58,view,5713013,1487580008011531230,,coifin,60.32,589522139,d0fb78b7-4e1c-48d5-8458-97958dbca3c6,432428650_468444,"[41.8369, 115.3591]",5713013,2020-01-01 02:18:58,2020-01-01 19:35:58,1037.0,2019-10-01 01:00:41,2020-03-01 03:26:31
248,2019-12-02 04:59:50,view,5713013,1487580008011531230,,coifin,60.32,580164993,6c5fb0fd-8844-ab8e-37d8-e9614067673b,580807682_961212,"[39.9423, 107.3146]",5713013,2019-12-02 00:28:50,2019-12-02 10:27:50,599.0,2019-10-01 01:00:41,2020-03-01 03:26:31
249,2020-01-05 14:42:35,view,5713013,1487580008011531230,,coifin,60.32,448667097,8f79c34d-12fb-4698-b5e7-494a1d5e771a,281631923_1018167,"[44.4, -6.95]",5713013,2020-01-05 06:45:35,2020-01-05 15:07:35,502.0,2019-10-01 01:00:41,2020-03-01 03:26:31
250,2020-01-18 22:30:19,view,5713013,1487580008011531230,,coifin,60.32,603016612,ed3edad2-9025-498e-aa69-b7f8d94870ff,592076490_10086,"[62.7056, 28.2569]",5713013,2020-01-18 14:57:19,2020-01-19 08:11:19,1034.0,2019-10-01 01:00:41,2020-03-01 03:26:31
251,2019-12-13 17:23:50,view,5713013,1487580008011531230,,coifin,60.32,586445887,40e95af9-372c-48d4-b31f-de35ff91ed81,574320768_396711,"[54.2789, 8.0431]",5713013,2019-12-13 12:42:50,2019-12-14 02:10:50,808.0,2019-10-01 01:00:41,2020-03-01 03:26:31
252,2020-01-02 10:56:29,view,5713013,1487580008011531230,,coifin,60.32,595890571,f3f221fb-8aca-4126-a5d5-4b77b639e098,616772080_68490,"[54.7833, 122.5167]",5713013,2020-01-02 08:03:29,2020-01-02 17:41:29,578.0,2019-10-01 01:00:41,2020-03-01 03:26:31
253,2020-01-10 09:14:41,view,5713013,1487580008011531230,,coifin,60.32,599175903,0e1ce578-61e4-43fe-9a7f-fbcfdbcbc7e6,563239814_508755,"[-16.0439, -39.11]",5713013,2020-01-10 07:45:41,2020-01-10 15:44:41,479.0,2019-10-01 01:00:41,2020-03-01 03:26:31
254,2019-11-27 08:09:39,view,5713013,1487580008011531230,,coifin,60.32,553753653,f094d6e0-44e8-4773-a519-38bc71da6cb5,553753653_909108,"[-3.2258, -39.6969]",5713013,2019-11-27 02:25:39,2019-11-27 10:43:39,498.0,2019-10-01 01:00:41,2020-03-01 03:26:31
255,2020-01-22 21:10:01,view,5713013,1487580008011531230,,coifin,60.32,586533462,fa656c03-3da5-4f8d-b170-76ab54ad9300,588337435_444880,"[44.8791, -72.1085]",5713013,2020-01-22 18:04:01,2020-01-23 04:45:01,641.0,2019-10-01 01:00:41,2020-03-01 03:26:31
256,2019-10-29 15:16:12,purchase,5713013,1487580008011531230,,coifin,60.32,565360324,64ab61c4-a1bd-4ae1-9217-f453f831d2bc,565360324_570407,"[16.4167, -97.9833]",5713013,2019-10-29 11:18:12,2019-10-29 21:53:12,635.0,2019-10-01 01:00:41,2020-03-01 03:26:31
257,2019-10-07 17:46:56,view,5713013,1487580008011531230,,coifin,60.32,557438493,3ca85ac2-bf2c-48b3-a188-12adf4f5c53b,528299074_818898,"[64.45060000000001, 121.2983]",5713013,2019-10-07 08:49:56,2019-10-07 20:14:56,685.0,2019-10-01 01:00:41,2020-03-01 03:26:31
258,2020-02-07 21:42:56,view,5713013,1487580008011531230,,coifin,60.32,536547463,81957bca-c772-4e74-bd89-78b4df0b6128,536501044_766765,"[17.1235, 123.8693]",5713013,2020-02-07 15:42:56,2020-02-07 22:30:56,408.0,2019-10-01 01:00:41,2020-03-01 03:26:31
259,2019-11-17 15:42:04,remove_from_cart,5713013,1487580008011531230,,coifin,60.32,572635564,7f605cc3-bc8e-4659-85b6-3c6407dea4be,477693432_997557,"[43.2, 12.4833]",5713013,2019-11-17 06:35:04,2019-11-17 22:58:04,983.0,2019-10-01 01:00:41,2020-03-01 03:26:31
260,2019-11-22 14:23:45,view,5713013,1487580008011531230,,coifin,57.3,488936596,96a5801a-659a-48cc-b525-851cd971b287,,"[33.3908, -6.256399999999999]",5713013,2019-11-22 11:49:45,2019-11-22 15:50:45,241.0,2019-10-01 01:00:41,2020-03-01 03:26:31
261,2019-10-30 17:16:08,view,5713013,1487580008011531230,,coifin,60.32,565852172,b103e2c8-d7ef-40d4-a07c-75b0faa0f57b,,"[41.9196, -87.0785]",5713013,2019-10-30 14:32:08,2019-10-30 23:15:08,523.0,2019-10-01 01:00:41,2020-03-01 03:26:31
262,2019-10-25 13:30:08,view,5713013,1487580008011531230,,coifin,60.32,556771321,36e8b251-c5e9-41b1-a2d7-27ccd99db68d,556771321_785284,"[36.7823, -74.3962]",5713013,2019-10-25 13:27:08,2019-10-25 19:43:08,376.0,2019-10-01 01:00:41,2020-03-01 03:26:31
263,2019-11-12 16:26:33,view,5713013,1487580008011531230,,coifin,60.32,570644009,49f29f82-aaa9-4142-a938-77ba5ea6b129,612620219_384617,"[59.55, 29.8839]",5713013,2019-11-12 08:36:33,2019-11-12 20:45:33,729.0,2019-10-01 01:00:41,2020-03-01 03:26:31
264,2019-11-12 18:38:21,view,5713013,1487580008011531230,,coifin,60.32,570411960,e6afe4f1-9024-4896-a737-73f2fa6b177c,559810500_622238,"[39.2314, -75.2617]",5713013,2019-11-12 14:19:21,2019-11-12 19:38:21,319.0,2019-10-01 01:00:41,2020-03-01 03:26:31
265,2019-11-22 09:27:23,view,5713013,1487580008011531230,,coifin,57.3,571341324,86c00b85-b9ce-4317-9fae-fedc292ac6f9,571341324_303221,"[50.4939, 9.8975]",5713013,2019-11-22 07:01:23,2019-11-22 14:00:23,419.0,2019-10-01 01:00:41,2020-03-01 03:26:31
266,2019-10-04 09:17:07,view,5713013,1487580008011531230,,coifin,60.32,556663017,84a4c8c2-4a82-4634-8af8-18e338a554d6,604304039_515199,"[0.2530999999999999, -64.7669]",5713013,2019-10-04 07:45:07,2019-10-04 13:59:07,374.0,2019-10-01 01:00:41,2020-03-01 03:26:31
267,2020-02-05 18:53:14,view,5713013,1487580008011531230,,coifin,60.32,610907166,ffb133f8-2857-49de-beed-7a94ee087a4f,610907166_809765,"[24.7075, 120.5439]",5713013,2020-02-05 14:59:14,2020-02-05 20:28:14,329.0,2019-10-01 01:00:41,2020-03-01 03:26:31
268,2020-01-19 17:23:03,view,5713013,1487580008011531230,,coifin,60.32,564903272,fe923f08-3a36-4582-8cec-7ee9bcae46a6,598141095_402803,"[55.0058, 7.9542]",5713013,2020-01-19 10:47:03,2020-01-19 22:48:03,721.0,2019-10-01 01:00:41,2020-03-01 03:26:31
269,2020-02-21 10:54:03,view,5713013,1487580008011531230,,coifin,60.32,618302815,a0e6c9e5-e266-42bb-9bdc-93d4e0f9d8cb,618303417_382053,"[51.0197, 24.3778]",5713013,2020-02-21 02:16:03,2020-02-21 10:59:03,523.0,2019-10-01 01:00:41,2020-03-01 03:26:31
270,2020-02-10 03:29:14,view,5713013,1487580008011531230,,coifin,60.32,612727711,f48a9667-784c-4fb5-a71c-8f3afe919552,505117351_999375,"[37.9041, -91.8294]",5713013,2020-02-09 20:27:14,2020-02-10 03:32:14,425.0,2019-10-01 01:00:41,2020-03-01 03:26:31
271,2019-10-06 05:59:09,cart,5713013,1487580008011531230,,coifin,60.32,557247727,5e5efc39-09dc-4d00-bc31-ad173d089b60,,"[48.2364, -90.6618]",5713013,2019-10-06 00:03:09,2019-10-06 12:14:09,731.0,2019-10-01 01:00:41,2020-03-01 03:26:31
272,2020-02-03 09:25:35,view,5713013,1487580008011531230,,coifin,60.32,512792136,10a32ab9-9dd0-4a3d-8fdc-861ecd1ed2b4,,"[43.1167, -7.6833]",5713013,2020-02-03 05:45:35,2020-02-03 15:24:35,579.0,2019-10-01 01:00:41,2020-03-01 03:26:31
273,2020-01-06 06:38:16,view,5713013,1487580008011531230,,coifin,60.32,532410561,a79a0fde-7aba-48fd-bf86-0b5e88710d61,235500015_85586,"[33.440200000000004, -88.4428]",5713013,2020-01-06 05:40:16,2020-01-06 15:28:16,588.0,2019-10-01 01:00:41,2020-03-01 03:26:31
274,2020-02-13 12:15:31,view,5713013,1487580008011531230,,coifin,60.32,531897143,5ebfe3fc-848e-4e06-8aaf-e855a6ef17f9,531897143_690361,"[51.164, 3.553]",5713013,2020-02-13 11:54:31,2020-02-13 16:44:31,290.0,2019-10-01 01:00:41,2020-03-01 03:26:31
275,2019-10-03 07:33:15,view,5713013,1487580008011531230,,coifin,60.32,525881200,c0b314ba-b005-4ad4-ba54-06fa6eb7c834,525881200_626150,"[41.75, -72.6122]",5713013,2019-10-02 23:52:15,2019-10-03 13:36:15,824.0,2019-10-01 01:00:41,2020-03-01 03:26:31
276,2020-02-07 20:18:01,view,5713013,1487580008011531230,,coifin,60.32,611811496,c4b102e9-9cb5-4fac-ac12-dd20f7f56e95,611808211_822300,"[49.3728, 15.1303]",5713013,2020-02-07 14:51:01,2020-02-08 03:06:01,735.0,2019-10-01 01:00:41,2020-03-01 03:26:31
277,2020-02-18 20:18:43,view,5713013,1487580008011531230,,coifin,60.32,616971103,fc63324d-5de9-4502-ad2a-1a03403dff6b,,"[47.9617, 14.0167]",5713013,2020-02-18 15:42:43,2020-02-19 02:33:43,651.0,2019-10-01 01:00:41,2020-03-01 03:26:31
278,2020-02-03 13:46:33,view,5713013,1487580008011531230,,coifin,60.32,95758554,a5219346-2c22-1fee-7f7e-157b04f6f1d6,534191792_415447,"[13.8023, 102.3208]",5713013,2020-02-03 10:21:33,2020-02-03 14:00:33,219.0,2019-10-01 01:00:41,2020-03-01 03:26:31
279,2020-02-02 18:35:21,view,5713013,1487580008011531230,,coifin,60.32,465979234,81dd2142-f45e-4379-8111-1972bee5a1e2,,"[27.4486, 82.5696]",5713013,2020-02-02 13:47:21,2020-02-02 22:08:21,501.0,2019-10-01 01:00:41,2020-03-01 03:26:31
280,2019-11-04 13:07:15,view,5713013,1487580008011531230,,coifin,60.32,467338725,c35c9ede-29a0-491e-afe1-c39380c733e4,467338725_488009,"[10.6167, 125.0]",5713013,2019-11-04 12:55:15,2019-11-04 14:06:15,71.0,2019-10-01 01:00:41,2020-03-01 03:26:31
281,2020-01-20 09:36:10,view,5713013,1487580008011531230,,coifin,60.32,559914591,07657924-6a97-40eb-b95b-fee01ce64edd,544994548_1032995,"[54.16, 2.9299999999999997]",5713013,2020-01-19 23:43:10,2020-01-20 10:02:10,619.0,2019-10-01 01:00:41,2020-03-01 03:26:31
282,2019-10-29 10:10:17,view,5713013,1487580008011531230,,coifin,60.32,565360324,bc601af3-51f9-426f-87b7-629bf628a966,565360324_570407,"[37.45, -5.51]",5713013,2019-10-29 00:58:17,2019-10-29 19:14:17,1096.0,2019-10-01 01:00:41,2020-03-01 03:26:31
283,2019-11-21 17:09:56,view,5713013,1487580008011531230,,coifin,57.3,573084467,88b9dbde-49cc-43e8-963e-4c65a5bcc298,573583313_417669,"[42.115, 2.7008]",5713013,2019-11-21 13:14:56,2019-11-21 21:21:56,487.0,2019-10-01 01:00:41,2020-03-01 03:26:31
284,2020-02-03 19:43:59,remove_from_cart,5713013,1487580008011531230,,coifin,60.32,476643273,ad2073ba-a383-4019-8598-3c5419c510c5,555792112_1020806,"[38.9295, -75.5553]",5713013,2020-02-03 12:26:59,2020-02-04 00:28:59,722.0,2019-10-01 01:00:41,2020-03-01 03:26:31
285,2019-11-24 17:59:13,view,5713013,1487580008011531230,,coifin,57.3,517300414,461eceb8-a95e-4915-853f-76e4ffab3111,567137627_935416,"[48.3557, 25.2742]",5713013,2019-11-24 15:47:13,2019-11-24 20:30:13,283.0,2019-10-01 01:00:41,2020-03-01 03:26:31
286,2020-01-09 08:03:38,view,5713013,1487580008011531230,,coifin,60.32,522995417,b9f5f9a3-e6c0-45d2-97f2-88c1a07278a7,478613845_206758,"[46.4894, 45.7653]",5713013,2020-01-08 22:49:38,2020-01-09 13:19:38,870.0,2019-10-01 01:00:41,2020-03-01 03:26:31
287,2020-02-12 08:31:30,view,5713013,1487580008011531230,,coifin,60.32,422183303,50f9b62e-5541-49d5-b6d3-0f24a8f72204,467616865_216779,"[49.8386, 0.11080000000000001]",5713013,2020-02-12 00:35:30,2020-02-12 11:55:30,680.0,2019-10-01 01:00:41,2020-03-01 03:26:31
288,2019-11-24 13:53:27,cart,5713013,1487580008011531230,,coifin,57.3,517300414,a3e823cb-6cd3-4fba-842f-df8b732a37c6,567137627_935416,"[38.7529, -89.228]",5713013,2019-11-24 05:29:27,2019-11-24 20:16:27,887.0,2019-10-01 01:00:41,2020-03-01 03:26:31
289,2019-10-21 18:02:17,view,5713013,1487580008011531230,,coifin,60.32,489224444,64f1ee34-f40f-4064-a0b1-166ccc1dda4b,589960836_102047,"[47.5833, -73.1333]",5713013,2019-10-21 14:39:17,2019-10-22 00:27:17,588.0,2019-10-01 01:00:41,2020-03-01 03:26:31
290,2020-01-21 07:37:51,view,5713013,1487580008011531230,,coifin,60.32,534116029,8e1e91e2-b752-4f80-8bb3-e4a2de030a90,534116029_519564,"[40.1778, -73.1793]",5713013,2020-01-21 07:25:51,2020-01-21 10:10:51,165.0,2019-10-01 01:00:41,2020-03-01 03:26:31
291,2019-11-16 21:29:33,view,5713013,1487580008011531230,,coifin,60.32,572366319,380f81a7-b052-4af2-abb3-bc42d0fd718c,564872559_425776,"[41.9775, -0.4483]",5713013,2019-11-16 18:42:33,2019-11-17 04:45:33,603.0,2019-10-01 01:00:41,2020-03-01 03:26:31
292,2020-01-11 14:46:23,view,5713013,1487580008011531230,,coifin,60.32,589522139,98a7e145-5ce2-47c6-8a9a-c276bfd93931,432428650_468444,"[34.1803, -93.9911]",5713013,2020-01-11 06:25:23,2020-01-11 18:34:23,729.0,2019-10-01 01:00:41,2020-03-01 03:26:31
293,2020-02-19 14:20:44,view,5713013,1487580008011531230,,coifin,60.32,617378009,e3535178-6246-4b2f-83c4-4cb340159662,617378009_641326,"[55.66, 6.9642]",5713013,2020-02-19 09:23:44,2020-02-19 20:28:44,665.0,2019-10-01 01:00:41,2020-03-01 03:26:31
294,2020-01-01 13:43:10,view,5713013,1487580008011531230,,coifin,60.32,408180886,9536e2de-04f1-46db-a84b-cd1c55355e75,573451558_556282,"[-9.6939, -39.4678]",5713013,2020-01-01 09:17:10,2020-01-01 18:22:10,545.0,2019-10-01 01:00:41,2020-03-01 03:26:31
295,2019-12-09 12:09:56,view,5713013,1487580008011531230,,coifin,60.32,584277724,73c1e135-b21a-4265-b18c-799114ddf6f3,372314137_367638,"[-11.8528, -54.46]",5713013,2019-12-09 04:18:56,2019-12-09 17:13:56,775.0,2019-10-01 01:00:41,2020-03-01 03:26:31
296,2019-12-19 10:34:07,view,5713013,1487580008011531230,,coifin,60.32,589292564,8883b9d3-0532-42ed-a2b9-f2be368f017a,584440889_747677,"[35.7783, -115.3509]",5713013,2019-12-19 08:08:07,2019-12-19 17:21:07,553.0,2019-10-01 01:00:41,2020-03-01 03:26:31
297,2019-11-18 16:36:05,view,5713013,1487580008011531230,,coifin,60.32,517300414,93cd306c-8fe5-457b-a4ce-2d8d81774bfc,567137627_935416,"[25.52, -101.78]",5713013,2019-11-18 12:39:05,2019-11-18 20:43:05,484.0,2019-10-01 01:00:41,2020-03-01 03:26:31
298,2019-11-29 05:40:34,view,5713013,1487580008011531230,,coifin,57.3,518397065,162f8d53-5337-4349-b8f0-318b9bdab798,518397065_878373,"[48.4, -81.2]",5713013,2019-11-29 01:40:34,2019-11-29 11:05:34,565.0,2019-10-01 01:00:41,2020-03-01 03:26:31
299,2019-10-03 07:33:57,view,5713013,1487580008011531230,,coifin,60.32,525881200,78bd95f9-44dd-4c92-aeea-983ee672b4a6,525881200_626150,"[37.6, -5.8167]",5713013,2019-10-02 23:09:57,2019-10-03 10:12:57,663.0,2019-10-01 01:00:41,2020-03-01 03:26:31
300,2019-10-09 13:29:09,view,5713013,1487580008011531230,,coifin,60.32,473505182,dccdf93c-5581-4923-b59b-bc5c08f51100,473505182_543493,"[40.5952, 110.4863]",5713013,2019-10-09 13:13:09,2019-10-09 16:41:09,208.0,2019-10-01 01:00:41,2020-03-01 03:26:31
301,2020-01-28 22:46:58,view,5713013,1487580008011531230,,coifin,60.32,607468368,08a8f4fb-7a9d-4812-b41e-3236453a5bd6,549948581_794591,"[47.5222, 12.7911]",5713013,2020-01-28 14:27:58,2020-01-29 06:54:58,987.0,2019-10-01 01:00:41,2020-03-01 03:26:31
302,2020-02-12 19:38:51,view,5713013,1487580008011531230,,coifin,60.32,612961199,5eaeb66b-acb8-4fe5-bace-996f95c210de,539319911_1035609,"[54.685, 3.682]",5713013,2020-02-12 13:08:51,2020-02-13 02:05:51,777.0,2019-10-01 01:00:41,2020-03-01 03:26:31
303,2020-01-11 15:05:18,view,5713013,1487580008011531230,,coifin,60.32,542643300,5a5d7637-1890-4e41-9ae6-f18296b4d631,542643300_293291,"[50.8555, 18.0488]",5713013,2020-01-11 06:07:18,2020-01-11 18:28:18,741.0,2019-10-01 01:00:41,2020-03-01 03:26:31
304,2019-10-02 09:00:06,view,5713013,1487580008011531230,,coifin,60.32,543655572,9854336e-841a-4b2c-a74a-f2cd7aedec8e,598905268_292507,"[-4.3378, -43.3989]",5713013,2019-10-02 00:58:06,2019-10-02 11:46:06,648.0,2019-10-01 01:00:41,2020-03-01 03:26:31
305,2019-11-18 14:35:46,view,5713013,1487580008011531230,,coifin,60.32,517300414,dd17e9bd-1fcb-430d-9eb4-9191b68154bf,567137627_935416,"[39.0041, -104.0669]",5713013,2019-11-18 09:59:46,2019-11-18 23:31:46,812.0,2019-10-01 01:00:41,2020-03-01 03:26:31
306,2019-10-11 23:45:08,cart,5713013,1487580008011531230,,coifin,60.32,457750934,48cdbb7f-3900-433c-8810-d7495e8ecddb,577898626_687219,"[54.6269, 12.6847]",5713013,2019-10-11 20:17:08,2019-10-12 04:40:08,503.0,2019-10-01 01:00:41,2020-03-01 03:26:31
307,2020-02-19 12:01:05,view,5713013,1487580008011531230,,coifin,60.32,441633361,e5fe887c-9794-474b-aa18-4b27e0e3b88c,441593341_292911,"[38.0667, 23.6333]",5713013,2020-02-19 09:21:05,2020-02-19 18:51:05,570.0,2019-10-01 01:00:41,2020-03-01 03:26:31
308,2019-12-02 22:02:25,view,5713013,1487580008011531230,,coifin,60.32,581107616,a3ab96c4-620d-4517-9985-c5cb5e7fe0f9,581107616_331127,"[49.3603, 40.6945]",5713013,2019-12-02 17:51:25,2019-12-03 02:06:25,495.0,2019-10-01 01:00:41,2020-03-01 03:26:31
309,2019-11-03 14:24:57,view,5713013,1487580008011531230,,coifin,60.32,498925913,49d39bf0-9413-45a6-a8d6-40808363db7f,498925913_13671,"[3.0833, 13.4833]",5713013,2019-11-03 14:22:57,2019-11-03 14:49:57,27.0,2019-10-01 01:00:41,2020-03-01 03:26:31
310,2020-02-16 09:04:47,view,5713013,1487580008011531230,,coifin,60.32,615696962,fb2abf59-4738-4e62-9340-b01df48ba248,,"[60.4167, 58.7833]",5713013,2020-02-16 00:06:47,2020-02-16 12:58:47,772.0,2019-10-01 01:00:41,2020-03-01 03:26:31
311,2020-02-22 07:18:18,view,5713013,1487580008011531230,,coifin,60.32,609848368,bcdbcdf3-aaca-4413-a189-9c470cc05c91,,"[53.414, 2.4850000000000003]",5713013,2020-02-21 23:14:18,2020-02-22 12:10:18,776.0,2019-10-01 01:00:41,2020-03-01 03:26:31
312,2019-11-28 14:03:31,view,5713013,1487580008011531230,,coifin,57.3,180221584,39252f34-ebb5-461c-83ce-a9f7d999fc97,180221584_348474,"[36.0111, 40.0531]",5713013,2019-11-28 08:01:31,2019-11-28 20:19:31,738.0,2019-10-01 01:00:41,2020-03-01 03:26:31
313,2019-12-29 14:41:52,view,5713013,1487580008011531230,,coifin,60.32,513057928,602a66c8-9155-40c3-b3a0-424a3d750a6d,513177880_824271,"[52.873, 4.3617]",5713013,2019-12-29 13:39:52,2019-12-29 14:55:52,76.0,2019-10-01 01:00:41,2020-03-01 03:26:31
314,2019-12-06 09:59:30,cart,5713013,1487580008011531230,,coifin,60.32,432354356,9f48f501-79fb-48c6-8885-2b320f1926a2,432354356_403948,"[35.4886, 140.4075]",5713013,2019-12-06 00:04:30,2019-12-06 17:19:30,1035.0,2019-10-01 01:00:41,2020-03-01 03:26:31
315,2020-02-11 10:31:39,view,5713013,1487580008011531230,,coifin,60.32,613327066,0bb928d9-4cdc-402a-a1c6-7f3ac89436af,543342199_880010,"[49.2312, 14.5202]",5713013,2020-02-11 00:42:39,2020-02-11 19:29:39,1127.0,2019-10-01 01:00:41,2020-03-01 03:26:31
316,2020-02-11 12:03:22,view,5713013,1487580008011531230,,coifin,60.32,610003328,2c414256-c91d-462b-ba88-4b8095d821d1,508556921_940475,"[-17.5319, -42.6428]",5713013,2020-02-11 11:25:22,2020-02-11 20:32:22,547.0,2019-10-01 01:00:41,2020-03-01 03:26:31
317,2019-11-25 12:41:19,view,5713013,1487580008011531230,,coifin,60.32,576496028,0bb8eee9-3e04-4aa1-b861-6ba2e685e552,576496028_926543,"[21.85, -95.85]",5713013,2019-11-25 10:42:19,2019-11-25 14:17:19,215.0,2019-10-01 01:00:41,2020-03-01 03:26:31
318,2020-02-11 06:15:58,view,5713013,1487580008011531230,,coifin,60.32,613220752,497cccff-b047-4249-a09b-e41d4ea5b4ab,,"[-25.8, -51.8597]",5713013,2020-02-11 00:10:58,2020-02-11 13:44:58,814.0,2019-10-01 01:00:41,2020-03-01 03:26:31
319,2019-11-18 14:38:14,view,5713013,1487580008011531230,,coifin,60.32,517300414,93cd306c-8fe5-457b-a4ce-2d8d81774bfc,567137627_935416,"[25.52, -101.78]",5713013,2019-11-18 14:31:14,2019-11-18 18:45:14,254.0,2019-10-01 01:00:41,2020-03-01 03:26:31
320,2019-11-03 14:24:52,cart,5713013,1487580008011531230,,coifin,60.32,498925913,49d39bf0-9413-45a6-a8d6-40808363db7f,498925913_13671,"[3.0833, 13.4833]",5713013,2019-11-03 13:50:52,2019-11-03 22:27:52,517.0,2019-10-01 01:00:41,2020-03-01 03:26:31
321,2020-02-11 11:03:20,view,5713013,1487580008011531230,,coifin,60.32,613341101,973f359d-ecfe-401d-8b95-96a8fff1d172,613341101_888212,"[-22.415, -45.035]",5713013,2020-02-11 05:05:20,2020-02-11 18:10:20,785.0,2019-10-01 01:00:41,2020-03-01 03:26:31
322,2019-12-07 04:51:58,view,5713013,1487580008011531230,,coifin,60.32,510075602,bc41ba1a-254c-4253-ae67-205ea1c182e0,,"[-25.5471, -50.5506]",5713013,2019-12-07 03:37:58,2019-12-07 08:08:58,271.0,2019-10-01 01:00:41,2020-03-01 03:26:31
323,2019-12-26 15:05:23,view,5713013,1487580008011531230,,coifin,60.32,592949324,91fe65cf-251d-45bf-a002-e66bd7e99d2d,592949324_47439,"[-7.7019, 33.27]",5713013,2019-12-26 09:14:23,2019-12-26 15:06:23,352.0,2019-10-01 01:00:41,2020-03-01 03:26:31
324,2019-12-26 20:56:01,view,5713013,1487580008011531230,,coifin,60.32,592715579,0d7767c0-1c66-4699-9afd-9020a5f6d42f,616978533_449332,"[38.6478, 1.3761]",5713013,2019-12-26 12:22:01,2019-12-27 04:30:01,968.0,2019-10-01 01:00:41,2020-03-01 03:26:31
325,2020-01-08 20:44:07,view,5713013,1487580008011531230,,coifin,60.32,598555916,dd331029-4d62-4fae-9665-d97e3298d23b,621757085_881266,"[58.7833, 40.7]",5713013,2020-01-08 11:05:07,2020-01-08 21:20:07,615.0,2019-10-01 01:00:41,2020-03-01 03:26:31
326,2019-12-12 05:08:57,view,5713013,1487580008011531230,,coifin,60.32,585369071,6306aafa-1c36-4d36-a071-79702e06ba43,615461514_618441,"[34.8058, 136.8517]",5713013,2019-12-12 01:26:57,2019-12-12 09:42:57,496.0,2019-10-01 01:00:41,2020-03-01 03:26:31
327,2019-10-13 12:57:50,view,5713013,1487580008011531230,,coifin,60.32,557438493,c4b11193-3e4b-4b24-bfb8-f9a5fd621a7d,528299074_818898,"[55.2, 27.85]",5713013,2019-10-13 09:51:50,2019-10-13 17:33:50,462.0,2019-10-01 01:00:41,2020-03-01 03:26:31
328,2020-02-11 16:42:30,view,5713013,1487580008011531230,,coifin,60.32,467495619,7be00238-8bb8-47fd-8728-50d731aaf8b2,,"[15.36, 76.125]",5713013,2020-02-11 08:01:30,2020-02-12 01:42:30,1061.0,2019-10-01 01:00:41,2020-03-01 03:26:31
329,2020-01-08 11:43:27,view,5713013,1487580008011531230,,coifin,60.32,598337208,67f80dac-81ba-4672-a1a1-d8a54684607a,598354461_192306,"[17.7167, 124.8333]",5713013,2020-01-08 10:11:27,2020-01-08 13:03:27,172.0,2019-10-01 01:00:41,2020-03-01 03:26:31
330,2019-12-14 08:48:19,view,5713013,1487580008011531230,,coifin,60.32,586718014,a2ce8281-a657-4a47-8032-af032968a8df,,"[35.8667, 12.85]",5713013,2019-12-14 03:10:19,2019-12-14 16:53:19,823.0,2019-10-01 01:00:41,2020-03-01 03:26:31
331,2019-11-02 12:29:36,view,5713013,1487580008011531230,,coifin,60.32,535401058,dd0717a9-cc1f-4c2e-b1f6-828abe0c8235,552427492_697545,"[42.0417, -1.2844000000000002]",5713013,2019-11-02 07:32:36,2019-11-02 13:16:36,344.0,2019-10-01 01:00:41,2020-03-01 03:26:31
332,2019-11-17 15:39:44,cart,5713013,1487580008011531230,,coifin,60.32,572635564,7f605cc3-bc8e-4659-85b6-3c6407dea4be,477693432_997557,"[43.2, 12.4833]",5713013,2019-11-17 07:03:44,2019-11-17 19:42:44,759.0,2019-10-01 01:00:41,2020-03-01 03:26:31
333,2020-02-03 15:41:55,view,5713013,1487580008011531230,,coifin,60.32,609975013,8a6624f3-4389-406a-86a6-195f73a4f833,604976001_901336,"[41.4009, -4.3136]",5713013,2020-02-03 11:45:55,2020-02-03 16:07:55,262.0,2019-10-01 01:00:41,2020-03-01 03:26:31
334,2020-02-02 17:26:31,view,5713013,1487580008011531230,,coifin,60.32,497400240,1b0c7ff5-aa11-40bb-a966-57b0199860e2,497400240_751274,"[0.5956000000000001, 31.1379]",5713013,2020-02-02 14:12:31,2020-02-02 23:11:31,539.0,2019-10-01 01:00:41,2020-03-01 03:26:31
335,2019-10-06 08:04:37,view,5713013,1487580008011531230,,coifin,60.32,557218402,55a248e1-e715-432e-a675-8ae4833c2bf7,435337081_955689,"[15.5, 126.5]",5713013,2019-10-06 01:44:37,2019-10-06 17:47:37,963.0,2019-10-01 01:00:41,2020-03-01 03:26:31
336,2020-01-07 13:26:42,view,5713013,1487580008011531230,,coifin,60.32,550461768,d7e069a7-7f1a-48ba-ab85-0b5e08314dac,495575497_67322,"[47.5833, 11.4833]",5713013,2020-01-07 12:57:42,2020-01-07 15:44:42,167.0,2019-10-01 01:00:41,2020-03-01 03:26:31
337,2019-10-14 04:12:38,view,5713013,1487580008011531230,,coifin,60.32,559987716,a8336727-da12-4174-8b64-1ef90a6413ca,559987716_1009130,"[-4.023, 148.96]",5713013,2019-10-13 21:25:38,2019-10-14 05:44:38,499.0,2019-10-01 01:00:41,2020-03-01 03:26:31
