event_time,event_type,product_id,category_id,category_code,brand,price,user_id,Session_id,Customer_id,Location,License_id,Session_start_datetime,Session_end_datetime,duration,License_start_date,License_end_date
2020-02-15 20:18:20,view,5JW2Gvae4e,1487580006300255120,,domix,6.03,37689458,CJNezG7WxlUjCxu0HyOzwynDj,PEa2MmYG5pTk0gHOYV,"[43.2833, 11.6]",4109433,2019-07-26 13:36:43,2019-07-27 02:17:43,761,2019-07-03 13:36:43,2019-10-01 13:36:43
2020-01-02 23:15:17,view,g7QBK9I0qI,1487580005134238553,,milv,5.56,10338400,t3Q4NahoTYOaRfWMaJcLVgVzo,ehl9dhCZmqiRMXduhx,"[-21.17, -44.925]",4706937,2017-08-17 00:01:11,2017-08-17 09:24:11,563,2017-08-07 00:01:11,2017-10-06 00:01:11
2020-01-19 13:44:22,remove_from_cart,3fnW6GxiPg,1487580013069861041,,jessnail,2.22,46710606,bG0mnrjW1CH4wl0guPtT8P2bk,ECn26qGOPDrk3ReMho,"[-21.4728, -47.3628]",3772105,2020-01-13 04:27:46,2020-01-14 05:47:46,1520,2019-12-14 04:27:46,2020-05-12 04:27:46
2019-12-07 07:46:57,view,845HaEjl7m,1487580005671109489,,,0.68,28321036,fAdr2n0SrcaZ8GpjdCvzdQZWg,zky0L8hR3qOn0P8dxu,"[49.4806, 1.7239]",2485252,2018-09-10 14:49:20,2018-09-11 10:03:20,1154,2018-08-23 14:49:20,2018-10-22 14:49:20
2019-10-05 11:50:34,cart,ysO3je5CvB,1487580007675986893,,,10.63,19801400,5N35tE9er4QLeBR7cSmxPZCxo,cdyCY1nyAxcczfkkSE,"[-20.8969, -45.2769]",2726005,2016-06-06 22:24:10,2016-06-08 03:56:10,1772,2016-05-16 22:24:10,2016-11-12 22:24:10
2019-12-08 19:12:23,view,uQkTMlw2hx,1487580007675986893,,italwax,3.65,39211720,o5KUirIbTwCaD7HEgmNqG5sEw,Dlz8T89uEfVzStbtEt,"[47.7617, 27.9289]",3766515,2021-06-03 18:32:49,2021-06-04 05:17:49,645,2021-05-22 18:32:49,2021-11-18 18:32:49
2019-12-03 20:24:59,view,2iL25nfVp2,1487580004882580302,,,0.32,47068792,elew9wwtzWpe6Q8xkBQRJ2tVE,4BY9B9pCnFAQrg8Z0w,"[50.325, 19.1333]",3046361,2021-05-26 11:46:06,2021-05-27 11:48:06,1442,2021-04-20 11:46:06,2021-10-17 11:46:06
2020-02-11 22:13:06,remove_from_cart,ApISafjFni,1602943681873052386,,,2.37,28046540,5uSAULK2GpJ0p9kTsPnwnYpYa,8fjHZjCewYRPd9YZV1,"[50.4328, 3.6847]",2904864,2018-05-24 10:58:06,2018-05-25 18:28:06,1890,2018-04-14 10:58:06,2018-08-12 10:58:06
2019-11-30 08:41:21,remove_from_cart,5NCJvlwJrS,1487580005595612013,,runail,10.32,43275766,jbaZlxTcAKZFtsp52EzqAeuMl,ARZL7mUdoBij9iFJfV,"[30.7323, -90.5133]",2047329,2017-04-01 04:51:39,2017-04-01 13:30:39,519,2017-02-23 04:51:39,2017-08-22 04:51:39
2020-02-17 08:07:49,view,dEJiZN1252,1487580007306888126,,sunuv,3.33,12577145,oFipibhrLvs3cIyKFECH1kwbm,TysQ40bgI2WupSfib5,"[47.4025, 8.1278]",1954692,2018-11-02 08:09:08,2018-11-03 08:06:08,1437,2018-10-21 08:09:08,2019-01-19 08:09:08
2019-11-21 21:15:31,view,X2A4Kku4XV,1487580009051717646,,jessnail,2.38,35242570,w5mb1ixnipqtCD7rBenIYi84D,fMrQzDQs4Uk336gRRp,"[55.81, -3.9333]",3128993,2015-12-16 18:09:54,2015-12-17 16:52:54,1363,2015-11-30 18:09:54,2016-03-29 18:09:54
2020-01-21 08:47:02,purchase,7Rt2uKNcbs,1487580005134238553,,,1.27,38557492,98xtHDJUHw9H9m9oemRuzNh1z,lJDUta3Ep9cPG4E9iC,"[45.8125, 10.07]",4636334,2021-01-10 05:15:18,2021-01-11 10:18:18,1743,2020-12-24 05:15:18,2021-04-23 05:15:18
2020-01-13 03:04:44,remove_from_cart,gdPFewURIM,2007399943458784057,,ingarden,3.17,49494225,3IO1h6IZzZ89NvX7AyWbGpLVj,KZC18nOmKLEREPIONH,"[-23.03, -46.975]",4694544,2016-05-04 18:39:04,2016-05-05 10:38:04,959,2016-04-18 18:39:04,2016-10-15 18:39:04
2020-02-22 10:45:38,view,RI22SG103Z,1487580005595612013,,grattol,3.17,40078765,v7pbztt5VasfycANoVX7Cc9eU,QvujBcde2uPcaRgLDX,"[32.15, 34.8833]",4618915,2019-04-26 14:14:34,2019-04-27 06:38:34,984,2019-03-19 14:14:34,2019-08-16 14:14:34
2020-01-06 19:51:12,cart,IdZKHiObuz,1487580007675986893,,,1.43,45837208,7RyztlnCtmXbn3NfUAsLqqV6h,DUFApHz1eshy3YRwM2,"[39.9101, 119.5468]",4259223,2021-03-11 13:58:37,2021-03-12 04:12:37,854,2021-02-13 13:58:37,2021-05-14 13:58:37
2019-11-07 13:15:35,cart,GHVT7SxspX,1487580010645553231,,,4.95,19931661,TKWh74D8WCzq2LhihijgMaWVd,acrmjgBl2gFWf3TlYr,"[23.1277, 104.7029]",2553278,2018-09-21 03:36:45,2018-09-22 18:39:45,2343,2018-09-06 03:36:45,2018-12-05 03:36:45
2019-11-14 16:58:40,view,UhWa4aRAk5,1783999063314661546,,runail,0.95,42737913,r4ZbbCySHhsQIzRkYKegiHsWQ,L7vXNS1pPicwiCQY78,"[32.8605, -97.218]",4210929,2015-10-06 19:54:58,2015-10-07 20:44:58,1490,2015-09-12 19:54:58,2016-02-09 19:54:58
2020-01-13 11:56:08,remove_from_cart,UIuBTMnpmt,1487580006300255120,,estel,5.24,49176485,420087469,3140531042,"[39.5659, 145.437]",4740618,2016-02-10 14:37:19,2016-02-10 23:07:19,510,2016-01-26 14:37:19,2016-07-24 14:37:19
2020-01-11 18:01:24,cart,8rpllAKnCg,1842735758805303837,,,26.97,35991987,475586043,1964912767,"[38.05, 14.4228]",1738128,2015-02-08 04:41:26,2015-02-08 12:31:26,470,2015-01-29 04:41:26,2015-03-30 04:41:26
2020-01-26 09:34:27,cart,PGN3gbXozv,1638456119066100510,,,3.17,27103134,323626746,1300559748,"[40.603, -72.0]",4804157,2015-12-07 21:26:12,2015-12-08 02:18:12,292,2015-11-23 21:26:12,2016-03-22 21:26:12
2020-02-29 13:22:09,cart,vtzaMO3UoA,1487580006509970331,,,0.65,48426521,157493499,2676438687,"[42.5818, -122.1561]",2264566,2019-09-05 13:23:29,2019-09-05 22:54:29,571,2019-08-12 13:23:29,2019-11-10 13:23:29
2019-12-05 11:02:06,view,Xn1LzUwyyu,1645114480121610699,,zinger,5.24,29649841,418540270,1047904615,"[37.05, -51.7858]",4193478,2021-07-20 21:12:29,2021-07-21 01:20:29,248,2021-07-05 21:12:29,2021-10-03 21:12:29
2019-10-07 16:50:58,cart,3PWRKimMu3,1487580009496313889,,,0.22,38607391,131085251,1842857493,"[47.3422, -75.507]",4517899,2019-07-11 20:01:58,2019-07-11 22:27:58,146,2019-06-04 20:01:58,2019-11-01 20:01:58
2019-10-31 09:43:27,view,UxwGFji4g3,1487580009571811364,,grattol,4.44,23912759,270989156,2663547856,"[50.8703, 133.2867]",4013055,2015-04-02 11:53:01,2015-04-02 17:31:01,338,2015-03-05 11:53:01,2015-05-04 11:53:01
2019-11-22 07:22:51,cart,usvltjqU2I,1487580007675986893,,masura,3.02,19855181,226641182,3215094068,"[-35.0667, -36.4658]",3579563,2019-01-20 14:02:50,2019-01-20 19:19:50,317,2019-01-02 14:02:50,2019-03-03 14:02:50
2020-01-23 12:42:29,view,VJDxKldWWy,1487580007432717250,,kaaral,0.38,18553136,443173128,2455317583,"[50.8986, 72.6833]",1351116,2015-04-13 10:32:24,2015-04-13 18:03:24,451,2015-03-17 10:32:24,2015-05-16 10:32:24
2019-12-15 11:53:42,cart,sp3g1A3CLD,1602943681873052386,,cnd,14.29,31501768,203899093,1424605596,"[-13.5169, -88.8667]",2388043,2018-07-04 03:29:45,2018-07-04 09:24:45,355,2018-06-12 03:29:45,2018-10-10 03:29:45
2019-11-29 12:28:19,remove_from_cart,sAgHJ0sCy6,1487580007675986893,,irisk,3.0,31216933,243633172,3174563126,"[20.2666, -1.07]",1172884,2019-10-16 13:49:22,2019-10-16 22:00:22,491,2019-09-08 13:49:22,2020-01-06 13:49:22
2020-01-17 21:31:51,cart,JfUTpoJ2rH,1487580008263189483,,,23.33,48215615,472453993,2196834608,"[18.9822, -107.07]",2697434,2021-04-28 00:29:33,2021-04-28 06:27:33,358,2021-04-15 00:29:33,2021-10-12 00:29:33
2020-01-27 12:33:37,view,2oAly7ACos,1487580008263189483,,irisk,14.29,34441187,147532114,2248669505,"[47.2496, -74.8207]",4022768,2017-10-12 13:46:41,2017-10-13 00:44:41,658,2017-09-28 13:46:41,2017-12-27 13:46:41
2019-12-01 13:38:34,cart,XtwRwMzhVg,1487580012927254698,,irisk,1.98,29790081,175371812,2006998057,"[41.5707, 15.1]",3654210,2018-05-23 09:57:00,2018-05-23 19:48:00,591,2018-04-29 09:57:00,2018-09-26 09:57:00
2019-11-21 06:20:25,view,DABsIJv1KW,1487580005134238553,,,13.33,19463675,481287712,2584922660,"[19.2939, -0.5465]",3596248,2017-07-09 23:32:00,2017-07-10 05:34:00,362,2017-06-17 23:32:00,2017-09-15 23:32:00
2020-02-16 09:20:57,cart,sdV5AuOl6O,1487580005092295511,,kapous,10.32,34737755,298337303,1859264326,"[36.6116, 39.97]",4954241,2016-07-21 01:17:32,2016-07-21 08:56:32,459,2016-07-11 01:17:32,2017-01-07 01:17:32
2019-11-09 19:01:12,view,7DCGFXGuN9,2187790129827939246,,metzger,5.87,41789974,418600128,3999415592,"[45.4833, -0.416]",1206568,2016-10-28 14:31:04,2016-10-29 01:28:04,657,2016-09-25 14:31:04,2017-01-23 14:31:04
2020-02-05 09:55:40,view,Q2pUAqnMhz,1891434214553813877,,,3.81,14942148,499714515,4514627278,"[16.0533, -35.6008]",4610534,2016-12-08 22:48:49,2016-12-09 06:49:49,481,2016-11-27 22:48:49,2017-01-26 22:48:49
2019-10-21 10:42:34,remove_from_cart,sUKAq9Yy8G,1487580005092295511,,,1.43,11991210,385351491,2411102059,"[49.2625, -81.2202]",2906420,2021-01-04 03:23:42,2021-01-04 11:34:42,491,2020-12-08 03:23:42,2021-03-08 03:23:42
2019-10-13 17:28:28,remove_from_cart,SMv9xT1dY3,2055161088059638328,,,8.89,31909970,281903521,3333954961,"[-25.2955, 10.3717]",1194114,2020-07-12 16:42:16,2020-07-12 19:19:16,157,2020-06-15 16:42:16,2020-10-13 16:42:16
2020-02-29 11:31:53,remove_from_cart,f3zSnXU2rk,2084144451428549153,,pole,3.1,45092392,303306131,1936800692,"[49.2833, 36.3106]",1549541,2017-07-28 08:02:46,2017-07-28 16:07:46,485,2017-06-24 08:02:46,2017-11-21 08:02:46
2019-12-12 21:16:25,view,gtilYlkjHl,1487580005092295511,,,3.0,41834506,301085473,3269400425,"[49.4261, -88.495]",2187822,2015-12-23 04:13:42,2015-12-23 12:00:42,467,2015-12-12 04:13:42,2016-02-10 04:13:42
2019-10-05 18:05:11,remove_from_cart,1KtrglERbL,1487580007306888126,,sophin,1.98,17946423,490291437,3093892668,"[42.5447, -0.6331]",1262000,2021-05-02 01:08:53,2021-05-02 06:39:53,331,2021-04-15 01:08:53,2021-07-14 01:08:53
2020-02-29 00:13:37,view,5pUZGrYyO7,1487580010242900029,,,14.6,36123770,134616417,1751837663,"[22.74, -78.4333]",3705831,2015-05-18 17:53:09,2015-05-19 02:22:09,509,2015-05-02 17:53:09,2015-09-29 17:53:09
2019-11-03 11:29:33,remove_from_cart,b0Oo2MWwtg,1487580011652186237,,,3.97,33259642,173793489,1565862076,"[41.6933, -0.6031]",3552757,2018-01-07 07:19:45,2018-01-07 15:11:45,472,2017-12-18 07:19:45,2018-05-17 07:19:45
2019-11-08 12:40:06,cart,FIiHevC5Ne,1487580005671109489,,beautix,1.27,42585598,253620512,1606157967,"[8.5667, 122.5667]",1284551,2019-06-09 20:38:14,2019-06-10 04:49:14,491,2019-05-28 20:38:14,2019-08-26 20:38:14
2020-02-10 22:29:33,view,J3seSl5gfC,1487580013279576251,,,3.0,36898374,397060169,4947827518,"[40.2333, -76.2092]",1883997,2018-03-23 03:09:07,2018-03-23 10:50:07,461,2018-02-12 03:09:07,2018-05-13 03:09:07
2019-11-17 07:59:35,view,CXJ2kFpzTl,1487580007675986893,,milv,1.59,43680572,340731812,4988724045,"[49.8647, -5.1737]",3311272,2015-02-22 05:08:22,2015-02-22 14:56:22,588,2015-01-27 05:08:22,2015-05-27 05:08:22
2020-01-26 17:56:54,view,HyIEawZLNO,1487580013296353468,,,0.63,35955964,476890156,3514853181,"[40.4489, 25.9694]",4948002,2020-01-05 10:05:52,2020-01-05 15:56:52,351,2019-12-21 10:05:52,2020-04-19 10:05:52
2019-11-06 08:26:43,purchase,KSwR8AvivV,1783999063314661546,,,1.73,40524070,229719129,3507131690,"[55.1, 32.5265]",4768524,2020-10-09 18:15:49,2020-10-10 06:01:49,706,2020-09-03 18:15:49,2020-12-02 18:15:49
2019-11-10 04:37:55,view,O93ol15T8e,1783999072332415142,,jessnail,3.97,45916059,484569061,4909570010,"[43.6301, -4.097]",4528072,2017-08-15 14:06:35,2017-08-16 00:17:35,611,2017-07-29 14:06:35,2017-12-26 14:06:35
2020-02-21 15:59:39,purchase,FevUPBqSGW,1487580005134238553,,,11.11,25704085,492279368,4551423638,"[-27.0078, 10.8808]",3710831,2019-06-09 02:06:28,2019-06-09 09:50:28,464,2019-05-18 02:06:28,2019-10-15 02:06:28
2019-10-16 18:47:15,cart,jVjQZ9rrjh,1487580005134238553,,,0.4,24492500,191365105,3473368911,"[46.9633, 11.3603]",4556274,2021-08-23 05:39:54,2021-08-23 12:27:54,408,2021-08-02 05:39:54,2021-10-31 05:39:54
2019-11-30 18:44:25,purchase,vKCsOijtFz,1487580010754605141,,kapous,1.98,16978468,145387413,2332334064,"[34.4919, 69.5]",1901781,2020-10-26 22:12:24,2020-10-27 06:31:24,499,2020-09-17 22:12:24,2021-02-14 22:12:24
2019-10-11 03:01:05,cart,9W2pM4321J,1783999072332415142,,,1.9,18191106,450904509,1073454265,"[-12.8878, 22.1914]",2163898,2016-07-17 12:20:04,2016-07-17 17:54:04,334,2016-06-19 12:20:04,2016-11-16 12:20:04
2019-10-31 17:40:49,view,8vPas8HXbI,1487580005268456287,,roubloff,3.49,14944134,455330662,2173404435,"[38.1333, 9.0033]",1824478,2017-05-26 08:00:38,2017-05-26 18:25:38,625,2017-04-30 08:00:38,2017-08-28 08:00:38
2019-11-30 06:36:44,remove_from_cart,ISAKWouS5F,1605161575889502297,,,6.27,18463489,185388576,3776860391,"[26.455, 51.15]",1943855,2016-12-07 18:03:27,2016-12-08 03:47:27,584,2016-11-18 18:03:27,2017-02-16 18:03:27
2019-12-03 18:58:05,view,PaLBYrr1Y0,1487580005595612013,,runail,0.63,20848878,113050915,1627603594,"[47.1969, -81.2643]",3676226,2015-05-20 02:06:18,2015-05-20 13:05:18,659,2015-04-29 02:06:18,2015-06-28 02:06:18
2020-02-04 14:24:24,cart,9qnM04EJef,1487580008187692007,apparel.glove,,10.51,30017379,347291317,3764623842,"[32.6722, 8.9833]",2726772,2016-10-02 02:37:24,2016-10-02 11:54:24,557,2016-09-16 02:37:24,2017-03-15 02:37:24
2020-02-25 08:56:42,view,bzAfH3wwtm,1487580005268456287,,,0.54,37800635,215166587,2625036228,"[41.0517, -2.2234]",1806520,2018-05-05 00:25:34,2018-05-05 08:45:34,500,2018-04-10 00:25:34,2018-07-09 00:25:34
2019-12-05 16:33:56,cart,lKME8YIBgp,1487580007575323592,,,3.97,36442433,167442425,4769110311,"[-20.7889, 8.7667]",4520572,2018-07-11 05:27:52,2018-07-11 11:16:52,349,2018-07-01 05:27:52,2018-11-28 05:27:52
2019-11-21 17:49:58,view,ub0i7jLQR8,1487580005134238553,,estel,33.16,22915311,179198357,4777766348,"[40.2417, 7.5547]",1206847,2020-12-22 00:36:06,2020-12-22 10:57:06,621,2020-11-17 00:36:06,2021-02-15 00:36:06
2019-10-12 20:35:40,remove_from_cart,CjX64s79aB,1487580007675986893,,pole,21.43,30613795,495578027,3365543315,"[53.1258, 7.3369]",1678886,2019-10-28 11:27:52,2019-10-28 13:00:52,93,2019-09-22 11:27:52,2020-02-19 11:27:52
2020-01-22 15:23:49,view,pr4jueZK7b,1487580007281722301,,solomeya,0.0,12591201,272121982,1526276456,"[-27.5, 18.6167]",3500893,2016-01-03 03:54:19,2016-01-03 11:27:19,453,2015-12-23 03:54:19,2016-02-21 03:54:19
2020-02-05 10:12:07,purchase,ASnoNGI9Dt,1783999064103190764,,concept,7.78,33802664,442135095,2542685734,"[53.5174, 39.0167]",3874707,2015-05-13 04:34:29,2015-05-13 11:20:29,406,2015-04-28 04:34:29,2015-10-25 04:34:29
2019-12-14 09:59:46,cart,4NDJ4pc1vv,2084144451428549153,,,0.71,11938914,330212567,4787346212,"[46.7686, 13.4167]",3160585,2020-08-16 22:41:56,2020-08-17 05:13:56,392,2020-07-26 22:41:56,2020-12-23 22:41:56
2019-10-16 20:04:01,remove_from_cart,ASpm8LxI64,1487580009177546772,,,9.37,30291561,305372892,1715082477,"[50.9333, -86.4991]",3621600,2020-09-27 15:05:42,2020-09-27 19:19:42,254,2020-09-10 15:05:42,2021-01-08 15:05:42
2019-11-17 04:20:26,view,cT7ecySxzR,1602943681873052386,,dermal,10.54,19205906,266884443,1136335844,"[51.6014, 4.42]",1237046,2015-04-11 10:09:38,2015-04-11 17:34:38,445,2015-03-23 10:09:38,2015-06-21 10:09:38
2019-11-09 18:24:50,view,mm61RoUF6h,1487580005595612013,,lianail,1.75,11690907,117460295,4920585053,"[17.9667, 24.2942]",3354086,2019-07-09 22:18:57,2019-07-10 07:46:57,568,2019-06-23 22:18:57,2019-10-21 22:18:57
2019-12-15 15:55:20,view,CphkQXrwV1,1602943681873052386,,pole,5.56,37823822,173126278,4819642320,"[31.8017, 51.1089]",3139776,2017-08-19 18:02:51,2017-08-20 00:23:51,381,2017-07-13 18:02:51,2017-12-10 18:02:51
2019-11-10 10:01:15,view,LFmgRGISo4,2084144451428549153,,grattol,4.27,23111814,326017952,2974730270,"[32.0217, -49.6289]",4876437,2018-05-10 23:26:08,2018-05-11 08:27:08,541,2018-03-31 23:26:08,2018-08-28 23:26:08
2019-11-26 08:21:19,view,ESTI86Rz8b,1783999064136745198,,ingarden,2.86,21016637,401449712,4772581226,"[-17.8808, -110.7783]",3518745,2017-03-09 16:41:27,2017-03-10 00:32:27,471,2017-02-08 16:41:27,2017-07-08 16:41:27
2019-11-17 08:10:07,view,ygO14VyxLm,1487580011383750769,,ingarden,4.92,17673319,403727220,4854566098,"[46.7856, -75.9933]",3391314,2018-07-27 11:25:24,2018-07-27 21:44:24,619,2018-06-17 11:25:24,2018-09-15 11:25:24
2020-02-11 07:20:57,remove_from_cart,PVCfJeifV6,1783999064136745198,,,7.14,29212174,340709454,3873551733,"[33.9007, -81.5254]",3428267,2016-05-18 07:05:30,2016-05-18 13:45:30,400,2016-04-16 07:05:30,2016-06-15 07:05:30
2019-11-20 10:07:26,cart,Lb8GJQ0xHo,1487580009471148064,,polarus,5.0,45445770,162311802,2465396212,"[41.0447, 131.25]",1265104,2017-12-06 12:35:54,2017-12-06 20:47:54,492,2017-10-28 12:35:54,2018-03-27 12:35:54
2019-10-06 20:34:32,view,uJdYRhdF12,1487580013581566154,,,2.38,40035707,377235422,1148419530,"[29.9474, -40.4178]",4143045,2016-05-27 22:23:31,2016-05-28 04:04:31,341,2016-05-02 22:23:31,2016-07-01 22:23:31
2020-01-09 10:56:36,view,AAmJ9G6AIA,1487580007675986893,,roubloff,3.84,32297105,433820480,1593767976,"[60.9477, -87.8379]",3525689,2017-05-10 11:00:29,2017-05-10 20:01:29,541,2017-04-26 11:00:29,2017-10-23 11:00:29
2019-12-26 09:58:46,view,EskXeFcuRa,1487580006300255120,,,5.16,31532249,421873559,4949680213,"[-5.0949, -74.1316]",3402957,2018-05-15 13:00:12,2018-05-15 18:03:12,303,2018-04-08 13:00:12,2018-07-07 13:00:12
2019-10-08 12:51:10,view,igxMHlLXyY,1487580007306888126,,marathon,2.05,48304328,292260471,1324180865,"[-15.017, 28.3856]",3397617,2021-11-20 15:18:20,2021-11-20 21:50:20,392,2021-11-01 15:18:20,2022-03-01 15:18:20
2020-02-25 03:42:48,view,11L7V2R4hJ,1487580011283087468,,ingarden,1.43,16790733,154280270,2396216474,"[36.3143, -94.36]",3927620,2016-01-20 14:32:04,2016-01-20 19:41:04,309,2016-01-04 14:32:04,2016-04-03 14:32:04
2019-11-22 18:57:23,purchase,hAqEoz6F8w,1602943681873052386,,depilflax,4.11,46105389,415824761,2033128940,"[26.4253, 9.9806]",3671408,2016-11-07 22:27:39,2016-11-08 06:06:39,459,2016-10-25 22:27:39,2017-02-22 22:27:39
2019-12-17 22:33:44,view,YRLEpnJna5,1487580006241534861,,kapous,1.59,15372172,273682924,4277717433,"[52.2577, -39.0139]",2294398,2017-05-08 16:05:48,2017-05-08 22:12:48,367,2017-04-18 16:05:48,2017-06-17 16:05:48
2019-10-24 13:03:25,view,MixjfiDJjI,1487580005134238553,,,2.84,44242583,115711709,1904998169,"[53.566, -83.7847]",4203951,2018-02-09 02:40:59,2018-02-09 06:16:59,216,2018-01-08 02:40:59,2018-06-07 02:40:59
2019-10-30 03:16:30,view,ETbumWuh6y,1487580010125459512,,oniq,6.75,46619964,194713532,2195109481,"[48.7733, -42.1028]",4789599,2017-09-19 08:10:34,2017-09-19 20:42:34,752,2017-08-12 08:10:34,2018-01-09 08:10:34
2019-11-07 18:36:02,purchase,g1hmWddZ0T,1487580013522845895,,shik,3.17,41281442,160660817,2588229107,"[-20.9829, -50.7408]",3653952,2016-02-03 19:21:13,2016-02-04 03:30:13,489,2016-01-19 19:21:13,2016-04-18 19:21:13
2020-01-20 10:15:05,purchase,f8r5nyTPKY,1487580008263189483,,,13.97,10018128,425366254,3768046083,"[29.7211, 32.7167]",3851071,2017-01-24 15:13:19,2017-01-25 01:29:19,616,2016-12-19 15:13:19,2017-04-18 15:13:19
2020-01-29 11:19:56,remove_from_cart,317fluh6Dy,1487580012734316706,,runail,8.57,28218169,101239716,1644122319,"[54.2439, 136.9877]",1206049,2019-05-11 16:15:27,2019-05-11 21:58:27,343,2019-04-10 16:15:27,2019-10-07 16:15:27
2020-02-06 20:10:05,remove_from_cart,ODk5aNWeCG,1487580007675986893,,pnb,10.95,15331691,475720872,2549074499,"[45.5467, 12.8958]",2521356,2015-07-05 16:52:27,2015-07-05 21:58:27,306,2015-06-11 16:52:27,2015-11-08 16:52:27
2019-11-14 20:33:00,view,GpGoRkyufm,1487580009311764506,,beautix,4.46,33292397,280732376,3154067869,"[39.8229, -122.2672]",2550075,2019-03-13 23:41:36,2019-03-14 06:52:36,431,2019-02-20 23:41:36,2019-04-21 23:41:36
2019-12-16 22:35:18,view,V23xz6OkxV,1487580005268456287,,,1.03,35196391,217494317,1851626053,"[53.4083, -2.0579]",1298358,2020-10-15 15:02:16,2020-10-16 00:20:16,558,2020-09-23 15:02:16,2020-12-22 15:02:16
2019-12-22 10:42:49,view,XCYKJxtrav,1487580013539623112,,metzger,6.19,11595375,272780704,3916609894,"[31.0525, -82.5467]",1764341,2019-06-25 04:39:22,2019-06-25 15:24:22,645,2019-06-07 04:39:22,2019-10-05 04:39:22
2019-10-04 08:30:54,cart,eer7N3HvTS,1487580005671109489,,,6.35,22520440,177844090,1679815598,"[20.0918, -40.4333]",3139970,2015-02-11 08:12:51,2015-02-11 13:08:51,296,2015-01-16 08:12:51,2015-04-16 08:12:51
2020-02-07 08:28:00,view,IVnZ729n6S,1487580005092295511,,ingarden,1.73,33460276,248218927,3248884641,"[39.2593, 39.5167]",3198897,2021-07-24 04:47:59,2021-07-24 14:58:59,611,2021-07-08 04:47:59,2022-01-04 04:47:59
2020-01-02 15:56:06,view,Nesrm9SSEN,1487580005671109489,,pnb,2.81,17613067,392366328,4414399116,"[58.6333, 9.8]",3517345,2019-09-15 11:37:52,2019-09-15 21:57:52,620,2019-08-22 11:37:52,2019-10-21 11:37:52
2019-11-09 12:11:40,cart,CMKb96kK9g,1602943681873052386,,masura,5.27,45559804,368689665,4422172278,"[38.4437, 6.8397]",2903755,2021-04-18 14:27:58,2021-04-18 20:45:58,378,2021-04-04 14:27:58,2021-06-03 14:27:58
2019-12-20 12:03:58,view,K6V9KJfOe5,1487580005268456287,,beautix,3.0,15538680,469311713,3955756152,"[41.488, 22.6778]",3423828,2018-08-28 10:33:51,2018-08-28 18:21:51,468,2018-08-11 10:33:51,2019-01-08 10:33:51
2019-12-02 11:06:38,view,WB1tS1EoKp,1487580005411062629,,irisk,3.0,40703810,390035919,1674485521,"[49.5558, -3.83]",2034503,2017-12-24 16:59:07,2017-12-25 02:05:07,546,2017-12-08 16:59:07,2018-03-08 16:59:07
2019-12-30 07:11:47,view,GVUlPspIQq,2151191071378375538,,,0.0,10065525,346927293,1661137891,"[40.35, 8.5256]",4298303,2021-07-09 18:20:13,2021-07-10 04:21:13,601,2021-06-22 18:20:13,2021-09-20 18:20:13
2020-01-14 09:35:20,cart,NvoVuSDyI8,1487580005595612013,,,6.19,20317601,311186047,1313470339,"[-22.9083, 126.5924]",1809115,2019-08-15 03:57:22,2019-08-15 11:48:22,471,2019-07-25 03:57:22,2019-10-23 03:57:22
2020-02-04 14:29:25,cart,aCpNFTOQpV,1487580007675986893,,grattol,2.86,48198666,168219672,4563851629,"[42.6841, 8.1081]",1821800,2021-06-10 14:49:50,2021-06-10 19:31:50,282,2021-05-13 14:49:50,2021-10-10 14:49:50
2019-11-26 10:26:49,cart,Qk6gaRxX4w,1487580009026551821,,italwax,10.32,15432733,145160348,3755506414,"[-9.6719, -74.44]",2719911,2015-07-23 01:10:22,2015-07-23 06:27:22,317,2015-06-21 01:10:22,2015-09-19 01:10:22
2020-01-01 09:08:22,cart,W9OmK2NUWt,1487580008145748965,,runail,22.1,47579739,259998941,3830399783,"[33.4314, 57.7406]",4371531,2018-01-26 18:43:19,2018-01-26 23:26:19,283,2018-01-15 18:43:19,2018-05-15 18:43:19
2019-11-17 20:43:30,cart,wIZsBwV1r6,1897124478404526487,,,10.95,19841236,345214821,4528257004,"[43.168, -102.733]",4978680,2018-03-04 04:19:53,2018-03-04 10:22:53,363,2018-02-10 04:19:53,2018-04-11 04:19:53
2019-12-15 13:31:03,purchase,q8He4C2leu,1487580007675986893,,nagaraku,6.51,13293898,364090888,3146551675,"[31.0304, 19.0128]",3721635,2018-02-05 23:00:20,2018-02-06 05:33:20,393,2017-12-30 23:00:20,2018-04-29 23:00:20
2019-11-23 20:56:51,view,ps6IM99oN9,1487580006317032337,,roubloff,4.92,43461387,103478869,1187269486,"[43.3167, -88.2358]",2763190,2015-08-10 06:49:51,2015-08-10 14:34:51,465,2015-07-29 06:49:51,2016-01-25 06:49:51
2019-10-07 16:54:47,view,gVfborQWo2,1487580005671109489,,runail,2.81,16561932,448953562,1529940283,"[39.6375, 16.3731]",1711459,2021-05-02 17:58:05,2021-05-03 02:27:05,509,2021-04-12 17:58:05,2021-10-09 17:58:05
2019-11-30 15:59:07,view,e4A6UcdHAT,1487580005268456287,,masura,5.4,27710048,178454869,4717061829,"[30.5728, 9.6167]",2175114,2020-03-25 02:01:47,2020-03-25 08:03:47,362,2020-03-01 02:01:47,2020-07-29 02:01:47
